Agency,Measure,<=2.5,3,3.5,4,4.5,5,>5.0,SettlementMonth,AssetClassType,AssetClassSubType,Date,SettlementDateChart
FHLMC,NUMBER OF TRADES,*,17,54,63,65,14,7,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,AVERAGE PRICE,0,98.6,100.8,102.4,103.5,104.3,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,WEIGHTED AVG. PRICE,0,98.6,100.8,102.4,103.5,104.2,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,98.5,100.7,102.4,102.6,104,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,2ND QUARTILE PRICE,0,98.5,100.7,102.4,103.4,104,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,3RD QUARTILE PRICE,0,98.6,100.7,102.4,103.5,104.1,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,4TH QUARTILE PRICE,0,98.6,100.8,102.5,103.5,104.1,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,AVG. PRICE TOP 5 TRADES,0,98.6,100.8,102.5,105,106.7,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,STANDARD DEVIATION,0,0,0,0,0.3,0.6,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,VOLUME OF TRADES (000'S),0,1532651,1431657,2495280.6,4474920.8,1962392.4,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
GNMA,NUMBER OF TRADES,0,33,62,142,292,128,*,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month
FNMA,AVERAGE PRICE,*,97.6,100,101.9,103.5,104.7,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,WEIGHTED AVG. PRICE,*,97.6,100,101.9,103.4,104.6,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,AVG. PRICE BOTTOM 5 TRADES,*,97.5,99.9,101.8,103.4,104.6,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,2ND QUARTILE PRICE,*,97.5,100,101.9,103.4,104.6,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,3RD QUARTILE PRICE,*,97.6,100,101.9,103.5,104.6,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,4TH QUARTILE PRICE,*,97.6,100,102,103.5,104.7,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,AVG. PRICE TOP 5 TRADES,*,97.7,100.1,102.1,103.6,104.7,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,STANDARD DEVIATION,*,0.1,0.1,0.1,0.1,0.1,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,VOLUME OF TRADES (000'S),*,1448315,5304825,13011369.7,7877650,2621775,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,NUMBER OF TRADES,*,46,115,244,225,83,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,AVERAGE PRICE,0,*,100,101.9,103.4,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,WEIGHTED AVG. PRICE,0,*,100,101.9,103.4,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,*,99.9,101.8,103.4,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,2ND QUARTILE PRICE,0,*,99.9,101.8,103.4,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,3RD QUARTILE PRICE,0,*,100,101.9,103.4,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,4TH QUARTILE PRICE,0,*,100,101.9,103.5,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,AVG. PRICE TOP 5 TRADES,0,*,100,101.9,103.5,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,STANDARD DEVIATION,0,*,0.1,0.1,0.1,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,VOLUME OF TRADES (000'S),0,*,662100,277125,2723150,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FHLMC,NUMBER OF TRADES,0,*,14,12,17,*,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,AVERAGE PRICE,0,98.5,100.7,102.4,103.4,104,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,WEIGHTED AVG. PRICE,0,98.5,100.7,102.3,103.4,103.9,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,98.5,100.7,102.3,103.2,103.9,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,2ND QUARTILE PRICE,0,98.5,100.7,102.3,103.3,103.9,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,3RD QUARTILE PRICE,0,98.5,100.7,102.4,103.4,104,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,4TH QUARTILE PRICE,0,98.6,100.8,102.4,103.4,104,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,AVG. PRICE TOP 5 TRADES,0,98.5,100.8,102.5,104.3,104.1,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,STANDARD DEVIATION,0,0,0,0.1,0.2,0.1,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,VOLUME OF TRADES (000'S),0,839300,587580,817725,1893350,2012875,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
GNMA,NUMBER OF TRADES,0,9,27,75,157,64,*,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 1
FNMA,AVERAGE PRICE,0,97.4,99.9,101.8,103.3,104.5,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,WEIGHTED AVG. PRICE,0,97.4,99.9,101.8,103.3,104.5,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,AVG. PRICE BOTTOM 5 TRADES,0,97.4,99.8,101.7,103.3,104.5,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,2ND QUARTILE PRICE,0,*,99.9,101.8,103.3,104.5,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,3RD QUARTILE PRICE,0,*,99.9,101.8,103.3,104.5,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,4TH QUARTILE PRICE,0,*,99.9,101.9,103.4,104.6,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,AVG. PRICE TOP 5 TRADES,0,97.4,100.1,101.9,103.4,104.6,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,STANDARD DEVIATION,0,0.2,0.1,0.1,0.1,0.1,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,VOLUME OF TRADES (000'S),0,60000,1377400,1113600,1888250,41600,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,NUMBER OF TRADES,0,12,52,136,53,18,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,AVERAGE PRICE,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,WEIGHTED AVG. PRICE,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,2ND QUARTILE PRICE,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,3RD QUARTILE PRICE,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,4TH QUARTILE PRICE,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,AVG. PRICE TOP 5 TRADES,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,STANDARD DEVIATION,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,VOLUME OF TRADES (000'S),0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FHLMC,NUMBER OF TRADES,0,0,*,*,*,0,0,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,AVERAGE PRICE,0,*,100.7,102.2,103.2,103.9,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,WEIGHTED AVG. PRICE,0,*,100.8,102.2,103.2,103.8,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,*,100.6,102.2,103.2,103.8,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,2ND QUARTILE PRICE,0,*,100.6,102.2,103.2,103.8,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,3RD QUARTILE PRICE,0,*,100.6,102.3,103.3,103.9,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,4TH QUARTILE PRICE,0,*,100.7,102.3,103.3,103.9,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,AVG. PRICE TOP 5 TRADES,0,*,100.8,102.3,103.3,103.9,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,STANDARD DEVIATION,0,*,0.2,0,0.1,0.1,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,VOLUME OF TRADES (000'S),0,*,66200,177500,188100,870475,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
GNMA,NUMBER OF TRADES,0,*,17,52,42,31,*,March,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 2
FNMA,AVERAGE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,WEIGHTED AVG. PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,2ND QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,3RD QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,4TH QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,AVG. PRICE TOP 5 TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,STANDARD DEVIATION,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,VOLUME OF TRADES (000'S),0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,NUMBER OF TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,AVERAGE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,WEIGHTED AVG. PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,AVG. PRICE BOTTOM 5 TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,2ND QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,3RD QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,4TH QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,AVG. PRICE TOP 5 TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,STANDARD DEVIATION,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,VOLUME OF TRADES (000'S),0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FHLMC,NUMBER OF TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,AVERAGE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,WEIGHTED AVG. PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,2ND QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,3RD QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,4TH QUARTILE PRICE,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,STANDARD DEVIATION,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,VOLUME OF TRADES (000'S),0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
GNMA,NUMBER OF TRADES,0,0,0,0,0,0,0,April,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 30Y,01/02/2019,Current Month + 3
FNMA,AVERAGE PRICE,98.1,100.1,101.5,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,WEIGHTED AVG. PRICE,98,100,101.5,102.6,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,AVG. PRICE BOTTOM 5 TRADES,97.9,99.9,101.3,102.4,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,2ND QUARTILE PRICE,97.9,100,101.4,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,3RD QUARTILE PRICE,98.1,100.1,101.5,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,4TH QUARTILE PRICE,98.2,100.2,101.6,102.6,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,AVG. PRICE TOP 5 TRADES,98.3,100.3,101.6,102.6,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,STANDARD DEVIATION,0.2,0.1,0.1,0.1,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,VOLUME OF TRADES (000'S),714286.4,4469405.4,5283694.3,1567869.7,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,NUMBER OF TRADES,111,498,609,190,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,AVERAGE PRICE,98,100,101.5,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,WEIGHTED AVG. PRICE,98.1,99.9,101.5,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,AVG. PRICE BOTTOM 5 TRADES,97.9,99.8,101.5,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,2ND QUARTILE PRICE,98,99.8,101.5,*,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,3RD QUARTILE PRICE,98.2,100,101.5,*,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,4TH QUARTILE PRICE,98.2,100,101.5,*,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,AVG. PRICE TOP 5 TRADES,98.1,100.1,101.6,102.5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,STANDARD DEVIATION,0.2,0.1,0.1,0,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,VOLUME OF TRADES (000'S),16510,912527.7,217141.4,14383.1,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FHLMC,NUMBER OF TRADES,8,76,25,5,*,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,AVERAGE PRICE,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,WEIGHTED AVG. PRICE,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,AVG. PRICE BOTTOM 5 TRADES,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,2ND QUARTILE PRICE,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,3RD QUARTILE PRICE,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,4TH QUARTILE PRICE,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,AVG. PRICE TOP 5 TRADES,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,STANDARD DEVIATION,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,VOLUME OF TRADES (000'S),0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
GNMA,NUMBER OF TRADES,0,0,0,0,0,0.0,0,January,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month
FNMA,AVERAGE PRICE,98,100,101.4,102.5,0,0.0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month + 1
FNMA,WEIGHTED AVG. PRICE,98,99.9,101.4,102.5,0,0.0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month + 1
FNMA,AVG. PRICE BOTTOM 5 TRADES,97.9,99.8,101.3,102.4,0,0.0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month + 1
FNMA,2ND QUARTILE PRICE,97.8,99.9,101.3,102.5,0,0.0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month + 1
FNMA,3RD QUARTILE PRICE,97.8,99.9,101.4,102.5,0,0.0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month + 1
FNMA,4TH QUARTILE PRICE,98.1,100.1,101.5,102.5,0,0.0,0,February,"AGENCY PASS-THRU (TBA, STIP, $ ROLLS)",SINGLE FAMILY 15Y,01/03/2019,Current Month + 1
